# AeroScout
parameter,independent_variables,3
alpha[deg],beta[deg],rudder[deg],Cx,Cy,Cz,Cl,Cm,Cn
-13.333333333333,15.0,12.5,-0.00511382637,0.033765681291,-0.000144870688,0.001859210117,0.001762918128,-0.015784856399
-13.333333333333,15.0,18.75,-0.008934778723,0.047401545342,8.19833e-07,0.002599205937,0.003844603251,-0.022256675861
-13.333333333333,15.0,25.0,-0.013102086186,0.058981511756,0.000233902139,0.003221891857,0.006315429081,-0.027834260814
-13.333333333333,20.0,-25.0,-0.011142774631,-0.066867742127,-0.002225098008,-0.003686722486,0.000306100539,0.031530262855
-13.333333333333,20.0,-18.75,-0.007277390736,-0.052944493162,-0.001958146631,-0.002915037444,-0.000902414324,0.024844491422
-13.333333333333,20.0,-12.5,-0.003868892894,-0.03708179861,-0.001524740015,-0.00203834325,-0.001486830511,0.017326045244
-13.333333333333,20.0,-6.25,-0.001290828388,-0.018626868699,-0.000847615588,-0.0010212619,-0.001523334999,0.008689357067
-13.333333333333,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-13.333333333333,20.0,6.25,-0.001770303862,0.017910719784,0.001306924249,0.000972259494,0.004060789601,-0.008355022
-13.333333333333,20.0,12.5,-0.004804337736,0.034834925198,0.00271285265,0.001883579545,0.008956116729,-0.01626597735
-13.333333333333,20.0,18.75,-0.008495609413,0.048698265998,0.00402447315,0.002623698433,0.013866636792,-0.022830163102
-13.333333333333,20.0,25.0,-0.012535723198,0.060375136342,0.005255775589,0.003241613336,0.018807534466,-0.028436750959
-10.0,-20.0,-25.0,-0.01205044912,-0.060757568586,0.00652399896,-0.003098722623,0.022079674618,0.028805302149
-10.0,-20.0,-18.75,-0.008062277846,-0.0490339283,0.005030510861,-0.002511411563,0.016473677402,0.023134005493
-10.0,-20.0,-12.5,-0.004468530241,-0.035093957006,0.003418030248,-0.00180558361,0.010733801736,0.016488147255
-10.0,-20.0,-6.25,-0.001579960944,-0.018056548295,0.001659277193,-0.000933444581,0.004958386258,0.008473969635
-10.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,-20.0,6.25,-0.001598470699,0.018823892291,-0.001262270938,0.000985964371,-0.002558211552,-0.008831740881
-10.0,-20.0,12.5,-0.004548657631,0.037505201671,-0.002334733981,0.001970223466,-0.003810943375,-0.017623566385
-10.0,-20.0,18.75,-0.008282597866,0.053575634858,-0.003101362468,0.002820557003,-0.004098702834,-0.025284170413
-10.0,-20.0,25.0,-0.012457580713,0.067698685774,-0.003657835788,0.003570468812,-0.00364973735,-0.032105193025
-10.0,-15.0,-25.0,-0.011855698103,-0.059554653386,0.005191822496,-0.002970325389,0.018735100923,0.028222751719
-10.0,-15.0,-18.75,-0.007892612705,-0.047932457771,0.003987428438,-0.002399908175,0.013853291341,0.022600335757
-10.0,-15.0,-12.5,-0.004338412072,-0.034201376599,0.002697246498,-0.00171947533,0.00892463971,0.016055804727
-10.0,-15.0,-6.25,-0.001510868684,-0.017535841768,0.001303732451,-0.000885504661,0.004042818226,0.008221812633
-10.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,-15.0,6.25,-0.00165622924,0.01809641031,-0.000920463653,0.000924188207,-0.001704033961,-0.008481671607
-10.0,-15.0,12.5,-0.004673250538,0.035943908819,-0.001683773466,0.001839705775,-0.002392490366,-0.016870856992
-10.0,-15.0,18.75,-0.008418763507,0.051190362979,-0.002207369312,0.002624988781,-0.001981487413,-0.024131670615
-10.0,-15.0,25.0,-0.012603669222,0.064522950222,-0.002567065477,0.003313287092,-0.001070013532,-0.030566341938
-10.0,-10.0,-25.0,-0.011901453956,-0.059147751853,0.003896221918,-0.002862878645,0.015450690269,0.028031396676
-10.0,-10.0,-18.75,-0.007914572774,-0.04748054254,0.002973194375,-0.002305743932,0.011281795305,0.022386756144
-10.0,-10.0,-12.5,-0.004343057169,-0.033779995214,0.001996612752,-0.001646143104,0.007151579468,0.015856204816
-10.0,-10.0,-6.25,-0.001506573942,-0.017263414741,0.000958372338,-0.000844373623,0.003178648224,0.008092476312
-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,-10.0,6.25,-0.001649747506,0.017626894691,-0.000584038285,0.000869669962,-0.000856274195,-0.008260156958
-10.0,-10.0,12.5,-0.004650619838,0.034898710604,-0.001042408723,0.001724229587,-0.000757965647,-0.01637649924
-10.0,-10.0,18.75,-0.008390988298,0.049569350612,-0.001325312188,0.002451574115,0.000112288818,-0.023362204072
-10.0,-10.0,25.0,-0.012550733754,0.062326705061,-0.00148923988,0.003084819621,0.00148292703,-0.029520298853
-10.0,-5.0,-25.0,-0.01216762233,-0.059436077312,0.002539837757,-0.00280988315,0.011945308808,0.028172106384
-10.0,-5.0,-18.75,-0.008111471323,-0.047594686988,0.001906542482,-0.002255555093,0.008519098041,0.022444015843
-10.0,-5.0,-12.5,-0.004470883469,-0.033767995657,0.001255551913,-0.001604336305,0.005227751395,0.015852821936
-10.0,-5.0,-6.25,-0.001565430207,-0.017204153387,0.000590220533,-0.000819517306,0.002220525461,0.008065626706
-10.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,-5.0,6.25,-0.001596070893,0.017380877332,-0.000227125826,0.000831885885,7.1227487e-05,-0.008146902639
-10.0,-5.0,12.5,-0.004543893052,0.03430894685,-0.000355265849,0.001642387894,0.000999184611,-0.016103478165
-10.0,-5.0,18.75,-0.008233203514,0.048602120719,-0.000372414705,0.002326532241,0.002547069845,-0.022912522386
-10.0,-5.0,25.0,-0.012343781569,0.060967407029,-0.000316098575,0.002917839141,0.004474639671,-0.028886038764
-10.0,0.0,-25.0,-0.012301914195,-0.060227213364,0.001066366463,-0.002831251882,0.008098831329,0.028544565025
-10.0,0.0,-18.75,-0.008204062067,-0.048118756803,0.00073763712,-0.002265074578,0.005461624611,0.022690256324
-10.0,0.0,-12.5,-0.004525792163,-0.034052909906,0.000434860896,-0.001605043013,0.003076785793,0.015986396457
-10.0,0.0,-6.25,-0.00158796576,-0.017299893481,0.000177006312,-0.000816424366,0.001135359834,0.008110453817
-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,0.0,6.25,-0.00158796576,0.017299893481,0.000177006312,0.000816424366,0.001135359834,-0.008110453817
-10.0,0.0,12.5,-0.004525792163,0.034052909906,0.000434860896,0.001605043013,0.003076785793,-0.015986396457
-10.0,0.0,18.75,-0.008204062067,0.048118756803,0.00073763712,0.002265074578,0.005461624611,-0.022690256324
-10.0,0.0,25.0,-0.012301914195,0.060227213364,0.001066366463,0.002831251882,0.008098831329,-0.028544565025
-10.0,5.0,-25.0,-0.012343781569,-0.060967407029,-0.000316098575,-0.002917839141,0.004474639671,0.028886038764
-10.0,5.0,-18.75,-0.008233203514,-0.048602120719,-0.000372414705,-0.002326532241,0.002547069845,0.022912522386
-10.0,5.0,-12.5,-0.004543893052,-0.03430894685,-0.000355265849,-0.001642387894,0.000999184611,0.016103478165
-10.0,5.0,-6.25,-0.001596070893,-0.017380877332,-0.000227125826,-0.000831885885,7.1227487e-05,0.008146902639
-10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,5.0,6.25,-0.001565430207,0.017204153387,0.000590220533,0.000819517306,0.002220525461,-0.008065626706
-10.0,5.0,12.5,-0.004470883469,0.033767995657,0.001255551913,0.001604336305,0.005227751395,-0.015852821936
-10.0,5.0,18.75,-0.008111471323,0.047594686988,0.001906542482,0.002255555093,0.008519098041,-0.022444015843
-10.0,5.0,25.0,-0.01216762233,0.059436077312,0.002539837757,0.00280988315,0.011945308808,-0.028172106384
-10.0,10.0,-25.0,-0.012550733754,-0.062326705061,-0.00148923988,-0.003084819621,0.00148292703,0.029520298853
-10.0,10.0,-18.75,-0.008390988298,-0.049569350612,-0.001325312188,-0.002451574115,0.000112288818,0.023362204072
-10.0,10.0,-12.5,-0.004650619838,-0.034898710604,-0.001042408723,-0.001724229587,-0.000757965647,0.01637649924
-10.0,10.0,-6.25,-0.001649747506,-0.017626894691,-0.000584038285,-0.000869669962,-0.000856274195,0.008260156958
-10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,10.0,6.25,-0.001506573942,0.017263414741,0.000958372338,0.000844373623,0.003178648224,-0.008092476312
-10.0,10.0,12.5,-0.004343057169,0.033779995214,0.001996612752,0.001646143104,0.007151579468,-0.015856204816
-10.0,10.0,18.75,-0.007914572774,0.04748054254,0.002973194375,0.002305743932,0.011281795305,-0.022386756144
-10.0,10.0,25.0,-0.011901453956,0.059147751853,0.003896221918,0.002862878645,0.015450690269,-0.028031396676
-10.0,15.0,-25.0,-0.012603669222,-0.064522950222,-0.002567065477,-0.003313287092,-0.001070013532,0.030566341938
-10.0,15.0,-18.75,-0.008418763507,-0.051190362979,-0.002207369312,-0.002624988781,-0.001981487413,0.024131670615
-10.0,15.0,-12.5,-0.004673250538,-0.035943908819,-0.001683773466,-0.001839705775,-0.002392490366,0.016870856992
-10.0,15.0,-6.25,-0.00165622924,-0.01809641031,-0.000920463653,-0.000924188207,-0.001704033961,0.008481671607
-10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,15.0,6.25,-0.001510868684,0.017535841768,0.001303732451,0.000885504661,0.004042818226,-0.008221812633
-10.0,15.0,12.5,-0.004338412072,0.034201376599,0.002697246498,0.00171947533,0.00892463971,-0.016055804727
-10.0,15.0,18.75,-0.007892612705,0.047932457771,0.003987428438,0.002399908175,0.013853291341,-0.022600335757
-10.0,15.0,25.0,-0.011855698103,0.059554653386,0.005191822496,0.002970325389,0.018735100923,-0.028222751719
-10.0,20.0,-25.0,-0.012457580713,-0.067698685774,-0.003657835788,-0.003570468812,-0.00364973735,0.032105193025
-10.0,20.0,-18.75,-0.008282597866,-0.053575634858,-0.003101362468,-0.002820557003,-0.004098702834,0.025284170413
-10.0,20.0,-12.5,-0.004548657631,-0.037505201671,-0.002334733981,-0.001970223466,-0.003810943375,0.017623566385
-10.0,20.0,-6.25,-0.001598470699,-0.018823892291,-0.001262270938,-0.000985964371,-0.002558211552,0.008831740881
-10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,20.0,6.25,-0.001579960944,0.018056548295,0.001659277193,0.000933444581,0.004958386258,-0.008473969635
-10.0,20.0,12.5,-0.004468530241,0.035093957006,0.003418030248,0.00180558361,0.010733801736,-0.016488147255
-10.0,20.0,18.75,-0.008062277846,0.0490339283,0.005030510861,0.002511411563,0.016473677402,-0.023134005493
-10.0,20.0,25.0,-0.01205044912,0.060757568586,0.00652399896,0.003098722623,0.022079674618,-0.028805302149
-6.666666666667,-20.0,-25.0,-0.011857975388,-0.060165368983,0.006920661559,-0.002946537338,0.023011207499,0.028718100216
-6.666666666667,-20.0,-18.75,-0.007873234475,-0.0485923042,0.00531941496,-0.002392083769,0.017145429692,0.023075158113
-6.666666666667,-20.0,-12.5,-0.004306473232,-0.03479931262,0.003598744309,-0.001722907406,0.011152807753,0.016452575451
-6.666666666667,-20.0,-6.25,-0.001483925736,-0.017916191353,0.00173487548,-0.000892438685,0.005119350526,0.008459858819
-6.666666666667,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,-20.0,6.25,-0.00178305223,0.018711718473,-0.001375356757,0.000948088388,-0.002796742121,-0.008830929366
-6.666666666667,-20.0,12.5,-0.004966673479,0.03730637961,-0.002526929867,0.001897227726,-0.004399837922,-0.017633260498
-6.666666666667,-20.0,18.75,-0.008903059367,0.053305562752,-0.003341681982,0.002719339177,-0.004727969408,-0.025307073433
-6.666666666667,-20.0,25.0,-0.013281120982,0.067377984502,-0.00392686794,0.003445889167,-0.004329240791,-0.032147641271
-6.666666666667,-15.0,-25.0,-0.0121526142,-0.059102471919,0.004954207772,-0.002928088786,0.018053485199,0.028250926229
-6.666666666667,-15.0,-18.75,-0.008093127055,-0.047589498191,0.003767483045,-0.002367739027,0.013228902724,0.022627005367
-6.666666666667,-15.0,-12.5,-0.004453470437,-0.033970283469,0.002515740148,-0.001697961987,0.008417934609,0.016077448148
-6.666666666667,-15.0,-6.25,-0.001554447248,-0.0174304971,0.001193653242,-0.000875288899,0.00374826774,0.008237867488
-6.666666666667,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,-15.0,6.25,-0.001710211855,0.018011626825,-0.000846752939,0.000916472264,-0.001457657068,-0.008507617429
-6.666666666667,-15.0,12.5,-0.004808239061,0.035787592168,-0.00150299724,0.00182581705,-0.001814618149,-0.016928340557
-6.666666666667,-15.0,18.75,-0.008664632865,0.050987427199,-0.001914219821,0.002607010375,-0.001203633504,-0.024225902292
-6.666666666667,-15.0,25.0,-0.012954549764,0.06428106116,-0.002161134952,0.003292624698,2.3374962e-05,-0.030696728931
-6.666666666667,-10.0,-25.0,-0.012307875682,-0.058801694001,0.003700597303,-0.002810222452,0.014934427715,0.028104280334
-6.666666666667,-10.0,-18.75,-0.008204192666,-0.047217503991,0.002783541998,-0.00226484771,0.010775589048,0.022445833817
-6.666666666667,-10.0,-12.5,-0.004522815302,-0.033604850071,0.001833617354,-0.001618126224,0.006713286433,0.015899741963
-6.666666666667,-10.0,-6.25,-0.001585536698,-0.017179181084,0.000856105752,-0.000830660001,0.002903241037,0.008116213322
-6.666666666667,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,-10.0,6.25,-0.001678802873,0.017562396893,-0.000517018753,0.000857883314,-0.000640709118,-0.008293033756
-6.666666666667,-10.0,12.5,-0.004733395184,0.034778269341,-0.000871204206,0.00170187748,-0.000252617133,-0.016445580992
-6.666666666667,-10.0,18.75,-0.008540627453,0.049405278891,-0.001041542286,0.002421077025,0.000949896533,-0.023467729865
-6.666666666667,-10.0,25.0,-0.012777190623,0.062128176872,-0.001090577944,0.003047864007,0.002654710442,-0.029662741824
-6.666666666667,-5.0,-25.0,-0.012381222278,-0.059138837734,0.002510589147,-0.002751404927,0.011906116246,0.028251809747
-6.666666666667,-5.0,-18.75,-0.008254059853,-0.047367976351,0.001843717978,-0.002209518575,0.008378593397,0.022506794551
-6.666666666667,-5.0,-12.5,-0.004550813416,-0.033615372208,0.001177961204,-0.00157229352,0.005037323221,0.015897189052
-6.666666666667,-5.0,-6.25,-0.0015962181,-0.017130223139,0.000529293639,-0.000803539878,0.002065776415,0.008089148321
-6.666666666667,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,-5.0,6.25,-0.001671106176,0.017316939587,-0.000180105152,0.000816903184,0.000220233071,-0.008174921426
-6.666666666667,-5.0,12.5,-0.004709575061,0.034182895284,-0.000219732338,0.001613283245,0.001408178977,-0.016159790707
-6.666666666667,-5.0,18.75,-0.008494666513,0.048425324957,-0.000133172276,0.002285899479,0.003255752375,-0.022997705272
-6.666666666667,-5.0,25.0,-0.012703722755,0.060746908512,3.3798497e-05,0.002867527562,0.00550078731,-0.029000160591
-6.666666666667,0.0,-25.0,-0.01253523138,-0.059791995926,0.001245500128,-0.002759698566,0.008631073464,0.028552442141
-6.666666666667,0.0,-18.75,-0.008369436305,-0.04777611554,0.000839073003,-0.002208056587,0.005772769307,0.022693703263
-6.666666666667,0.0,-12.5,-0.004627293959,-0.033813942369,0.000471854,-0.001564802581,0.003202273935,0.015987227209
-6.666666666667,0.0,-6.25,-0.00163253297,-0.017180231318,0.000173440648,-0.000796040903,0.001139077233,0.008111073579
-6.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,0.0,6.25,-0.00163253297,0.017180231318,0.000173440648,0.000796040903,0.001139077233,-0.008111073579
-6.666666666667,0.0,12.5,-0.004627293959,0.033813942369,0.000471854,0.001564802581,0.003202273935,-0.015987227209
-6.666666666667,0.0,18.75,-0.008369436305,0.04777611554,0.000839073003,0.002208056587,0.005772769307,-0.022693703263
-6.666666666667,0.0,25.0,-0.01253523138,0.059791995926,0.001245500128,0.002759698566,0.008631073464,-0.028552442141
-6.666666666667,5.0,-25.0,-0.012703722755,-0.060746908512,3.3798497e-05,-0.002867527562,0.00550078731,0.029000160591
-6.666666666667,5.0,-18.75,-0.008494666513,-0.048425324957,-0.000133172276,-0.002285899479,0.003255752375,0.022997705272
-6.666666666667,5.0,-12.5,-0.004709575061,-0.034182895284,-0.000219732338,-0.001613283245,0.001408178977,0.016159790707
-6.666666666667,5.0,-6.25,-0.001671106176,-0.017316939587,-0.000180105152,-0.000816903184,0.000220233071,0.008174921426
-6.666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,5.0,6.25,-0.0015962181,0.017130223139,0.000529293639,0.000803539878,0.002065776415,-0.008089148321
-6.666666666667,5.0,12.5,-0.004550813416,0.033615372208,0.001177961204,0.00157229352,0.005037323221,-0.015897189052
-6.666666666667,5.0,18.75,-0.008254059853,0.047367976351,0.001843717978,0.002209518575,0.008378593397,-0.022506794551
-6.666666666667,5.0,25.0,-0.012381222278,0.059138837734,0.002510589147,0.002751404927,0.011906116246,-0.028251809747
-6.666666666667,10.0,-25.0,-0.012777190623,-0.062128176872,-0.001090577944,-0.003047864007,0.002654710442,0.029662741824
-6.666666666667,10.0,-18.75,-0.008540627453,-0.049405278891,-0.001041542286,-0.002421077025,0.000949896533,0.023467729865
-6.666666666667,10.0,-12.5,-0.004733395184,-0.034778269341,-0.000871204206,-0.00170187748,-0.000252617133,0.016445580992
-6.666666666667,10.0,-6.25,-0.001678802873,-0.017562396893,-0.000517018753,-0.000857883314,-0.000640709118,0.008293033756
-6.666666666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,10.0,6.25,-0.001585536698,0.017179181084,0.000856105752,0.000830660001,0.002903241037,-0.008116213322
-6.666666666667,10.0,12.5,-0.004522815302,0.033604850071,0.001833617354,0.001618126224,0.006713286433,-0.015899741963
-6.666666666667,10.0,18.75,-0.008204192666,0.047217503991,0.002783541998,0.00226484771,0.010775589048,-0.022445833817
-6.666666666667,10.0,25.0,-0.012307875682,0.058801694001,0.003700597303,0.002810222452,0.014934427715,-0.028104280334
-6.666666666667,15.0,-25.0,-0.012954549764,-0.06428106116,-0.002161134952,-0.003292624698,2.3374962e-05,0.030696728931
-6.666666666667,15.0,-18.75,-0.008664632865,-0.050987427199,-0.001914219821,-0.002607010375,-0.001203633504,0.024225902292
-6.666666666667,15.0,-12.5,-0.004808239061,-0.035787592168,-0.00150299724,-0.00182581705,-0.001814618149,0.016928340557
-6.666666666667,15.0,-6.25,-0.001710211855,-0.018011626825,-0.000846752939,-0.000916472264,-0.001457657068,0.008507617429
-6.666666666667,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,15.0,6.25,-0.001554447248,0.0174304971,0.001193653242,0.000875288899,0.00374826774,-0.008237867488
-6.666666666667,15.0,12.5,-0.004453470437,0.033970283469,0.002515740148,0.001697961987,0.008417934609,-0.016077448148
-6.666666666667,15.0,18.75,-0.008093127055,0.047589498191,0.003767483045,0.002367739027,0.013228902724,-0.022627005367
-6.666666666667,15.0,25.0,-0.0121526142,0.059102471919,0.004954207772,0.002928088786,0.018053485199,-0.028250926229
-6.666666666667,20.0,-25.0,-0.013281120982,-0.067377984502,-0.00392686794,-0.003445889167,-0.004329240791,0.032147641271
-6.666666666667,20.0,-18.75,-0.008903059367,-0.053305562752,-0.003341681982,-0.002719339177,-0.004727969408,0.025307073433
-6.666666666667,20.0,-12.5,-0.004966673479,-0.03730637961,-0.002526929867,-0.001897227726,-0.004399837922,0.017633260498
-6.666666666667,20.0,-6.25,-0.00178305223,-0.018711718473,-0.001375356757,-0.000948088388,-0.002796742121,0.008830929366
-6.666666666667,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,20.0,6.25,-0.001483925736,0.017916191353,0.00173487548,0.000892438685,0.005119350526,-0.008459858819
-6.666666666667,20.0,12.5,-0.004306473232,0.03479931262,0.003598744309,0.001722907406,0.011152807753,-0.016452575451
-6.666666666667,20.0,18.75,-0.007873234475,0.0485923042,0.00531941496,0.002392083769,0.017145429692,-0.023075158113
-6.666666666667,20.0,25.0,-0.011857975388,0.060165368983,0.006920661559,0.002946537338,0.023011207499,-0.028718100216
-3.333333333333,-20.0,-25.0,-0.011498771607,-0.059282698472,0.007380483944,-0.00281605216,0.023933535998,0.028467015692
-3.333333333333,-20.0,-18.75,-0.007562252299,-0.047905959223,0.005668590464,-0.002290176627,0.017831887518,0.022881917221
-3.333333333333,-20.0,-12.5,-0.004068180159,-0.034333019451,0.003829774515,-0.001652642353,0.011595278359,0.016324188121
-3.333333333333,-20.0,-6.25,-0.001354372621,-0.017684984654,0.001840908112,-0.000857816704,0.00531134969,0.00839804469
-3.333333333333,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,-20.0,6.25,-0.002001951596,0.018509953254,-0.001521526528,0.000915604951,-0.003068281399,-0.008785168316
-3.333333333333,-20.0,12.5,-0.005424799499,0.036928288016,-0.002792878185,0.001834909718,-0.00487172499,-0.017555672206
-3.333333333333,-20.0,18.75,-0.00959605097,0.052794629075,-0.003696070392,0.002633176695,-0.005400269126,-0.025216249292
-3.333333333333,-20.0,25.0,-0.014192142627,0.066747165119,-0.004348765524,0.003340052629,-0.005088624346,-0.032049301954
-3.333333333333,-15.0,-25.0,-0.012125106016,-0.057742812546,0.004233233094,-0.002755383375,0.016179963535,0.027808468257
-3.333333333333,-15.0,-18.75,-0.008044490652,-0.046511193482,0.00316049707,-0.002231402347,0.011644689084,0.022273429082
-3.333333333333,-15.0,-12.5,-0.004396673597,-0.033215294066,0.002059486456,-0.001602750432,0.007222003537,0.015828628447
-3.333333333333,-15.0,-6.25,-0.001514187501,-0.017046001115,0.000943937874,-0.000827641933,0.003091704719,0.008110740771
-3.333333333333,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,-15.0,6.25,-0.001833070297,0.017615966298,-0.000625568206,0.000869823623,-0.000858096832,-0.008376114781
-3.333333333333,-15.0,12.5,-0.0050738932,0.034990469147,-0.00103004067,0.001734722822,-0.000529536272,-0.01666296677
-3.333333333333,-15.0,18.75,-0.009072307473,0.049851215665,-0.001204710833,0.002479062901,0.000727888035,-0.023851172718
-3.333333333333,-15.0,25.0,-0.013503104785,0.062845485732,-0.001229758813,0.003133224274,0.002562631017,-0.030228360574
-3.333333333333,-10.0,-25.0,-0.01223484382,-0.057684733578,0.005596572164,-0.002642382012,0.019571505952,0.027751446981
-3.333333333333,-10.0,-18.75,-0.008133109147,-0.046362714997,0.004267050118,-0.002132547695,0.014393892551,0.022181017588
-3.333333333333,-10.0,-12.5,-0.00446130957,-0.033028901253,0.00285757506,-0.001525906644,0.009202576078,0.015725958126
-3.333333333333,-10.0,-6.25,-0.001549111019,-0.016904948259,0.00135922209,-0.000784625075,0.004121329748,0.008037447148
-3.333333333333,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,-10.0,6.25,-0.001800196273,0.017303735002,-0.001049715595,0.000812917385,-0.001910651322,-0.008225201503
-3.333333333333,-10.0,12.5,-0.004994576869,0.034292531036,-0.00189082399,0.001614319551,-0.002670063579,-0.016327476076
-3.333333333333,-10.0,18.75,-0.008943033754,0.048744719245,-0.002452690631,0.002298384535,-0.002382825256,-0.023322040235
-3.333333333333,-10.0,25.0,-0.013320379263,0.061326991213,-0.002827068263,0.002895317167,-0.001427546246,-0.029504727967
-3.333333333333,-5.0,-25.0,-0.01234228226,-0.057997838649,0.005775176418,-0.002629778471,0.019958288782,0.027907926006
-3.333333333333,-5.0,-18.75,-0.008215810548,-0.046512551127,0.00441756351,-0.00211418392,0.014713550568,0.022258843858
-3.333333333333,-5.0,-12.5,-0.004518402236,-0.03305483854,0.00297106549,-0.001506280091,0.009439628354,0.015743510447
-3.333333333333,-5.0,-6.25,-0.001578201508,-0.01687227767,0.001421780316,-0.00077085035,0.00425048797,0.00802508382
-3.333333333333,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,-5.0,6.25,-0.001777971976,0.017101862224,-0.001104894996,0.000785591945,-0.002015366329,-0.008135455439
-3.333333333333,-5.0,12.5,-0.00493891932,0.033802118278,-0.002011590069,0.001552786189,-0.002906419962,-0.016107727116
-3.333333333333,-5.0,18.75,-0.00884936795,0.047934349183,-0.002637073239,0.002201694404,-0.002751702232,-0.022957455488
-3.333333333333,-5.0,25.0,-0.013185399489,0.060181834699,-0.003072771101,0.002763447008,-0.001928046656,-0.028988076501
-3.333333333333,0.0,-25.0,-0.012764897651,-0.058275650179,0.001352643563,-0.002687440226,0.008988048619,0.028082343355
-3.333333333333,0.0,-18.75,-0.0085320826,-0.046574880828,0.000886509745,-0.002150670093,0.005951474767,0.022317307706
-3.333333333333,0.0,-12.5,-0.004727139134,-0.032970830035,0.000472733444,-0.001524429852,0.00323833825,0.015720666712
-3.333333333333,0.0,-6.25,-0.001676480518,-0.016755264995,0.000151670142,-0.000775648565,0.001097138352,0.00797648983
-3.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,0.0,6.25,-0.001676480518,0.016755264995,0.000151670142,0.000775648565,0.001097138352,-0.00797648983
-3.333333333333,0.0,12.5,-0.004727139134,0.032970830035,0.000472733444,0.001524429852,0.00323833825,-0.015720666712
-3.333333333333,0.0,18.75,-0.0085320826,0.046574880828,0.000886509745,0.002150670093,0.005951474767,-0.022317307706
-3.333333333333,0.0,25.0,-0.012764897651,0.058275650179,0.001352643563,0.002687440226,0.008988048619,-0.028082343355
-3.333333333333,5.0,-25.0,-0.013185399489,-0.060181834699,-0.003072771101,-0.002763447008,-0.001928046656,0.028988076501
-3.333333333333,5.0,-18.75,-0.00884936795,-0.047934349183,-0.002637073239,-0.002201694404,-0.002751702232,0.022957455488
-3.333333333333,5.0,-12.5,-0.00493891932,-0.033802118278,-0.002011590069,-0.001552786189,-0.002906419962,0.016107727116
-3.333333333333,5.0,-6.25,-0.001777971976,-0.017101862224,-0.001104894996,-0.000785591945,-0.002015366329,0.008135455439
-3.333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,5.0,6.25,-0.001578201508,0.01687227767,0.001421780316,0.00077085035,0.00425048797,-0.00802508382
-3.333333333333,5.0,12.5,-0.004518402236,0.03305483854,0.00297106549,0.001506280091,0.009439628354,-0.015743510447
-3.333333333333,5.0,18.75,-0.008215810548,0.046512551127,0.00441756351,0.00211418392,0.014713550568,-0.022258843858
-3.333333333333,5.0,25.0,-0.01234228226,0.057997838649,0.005775176418,0.002629778471,0.019958288782,-0.027907926006
-3.333333333333,10.0,-25.0,-0.013320379263,-0.061326991213,-0.002827068263,-0.002895317167,-0.001427546246,0.029504727967
-3.333333333333,10.0,-18.75,-0.008943033754,-0.048744719245,-0.002452690631,-0.002298384535,-0.002382825256,0.023322040235
-3.333333333333,10.0,-12.5,-0.004994576869,-0.034292531036,-0.00189082399,-0.001614319551,-0.002670063579,0.016327476076
-3.333333333333,10.0,-6.25,-0.001800196273,-0.017303735002,-0.001049715595,-0.000812917385,-0.001910651322,0.008225201503
-3.333333333333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,10.0,6.25,-0.001549111019,0.016904948259,0.00135922209,0.000784625075,0.004121329748,-0.008037447148
-3.333333333333,10.0,12.5,-0.00446130957,0.033028901253,0.00285757506,0.001525906644,0.009202576078,-0.015725958126
-3.333333333333,10.0,18.75,-0.008133109147,0.046362714997,0.004267050118,0.002132547695,0.014393892551,-0.022181017588
-3.333333333333,10.0,25.0,-0.01223484382,0.057684733578,0.005596572164,0.002642382012,0.019571505952,-0.027751446981
