# AeroScout
parameter,independent_variables,3
alpha[deg],beta[deg],elevator[deg],Cx,Cy,Cz,Cl,Cm,Cn
-13.333333333333,15.0,15.0,-0.031632964662,-0.007489853513,-0.20144072163,0.002454444945,-0.500750666621,0.002946268094
-13.333333333333,15.0,20.0,-0.047015259664,-0.009430485444,-0.254639207771,0.003122995672,-0.632707133557,0.003699422149
-13.333333333333,20.0,-20.0,-0.031447890186,0.011860001756,0.262992745114,-0.004051814956,0.655975433657,-0.004933183712
-13.333333333333,20.0,-15.0,-0.019504992292,0.00922873045,0.205673862372,-0.003168114136,0.512906495654,-0.003826923768
-13.333333333333,20.0,-10.0,-0.009504937494,0.006286166368,0.141362468359,-0.002178028984,0.352426413386,-0.00259689567
-13.333333333333,20.0,-5.0,-0.002628232949,0.003061399582,0.070280347534,-0.001083771077,0.175116000681,-0.001258423005
-13.333333333333,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-13.333333333333,20.0,5.0,-0.006147000566,-0.003759599244,-0.069032758867,0.001073984194,-0.171918141576,0.001541305421
-13.333333333333,20.0,10.0,-0.016470570934,-0.007408870297,-0.136888504417,0.002143544867,-0.340987080951,0.003024226024
-13.333333333333,20.0,15.0,-0.029495516213,-0.010614644038,-0.196591165926,0.003098493741,-0.489521466803,0.004315855542
-13.333333333333,20.0,20.0,-0.044322547784,-0.0133423542,-0.248407754383,0.003940728945,-0.618265446205,0.005403762538
-10.0,-20.0,-20.0,-0.041165955471,-0.010957626324,0.254834244796,0.003785745612,0.636379311792,0.004778925007
-10.0,-20.0,-15.0,-0.026753479325,-0.00859150734,0.199584654741,0.002960735375,0.498342581977,0.003735166603
-10.0,-20.0,-10.0,-0.014208478955,-0.005906581927,0.137387838857,0.002035957182,0.342980120354,0.002558522173
-10.0,-20.0,-5.0,-0.00481341008,-0.002919014339,0.06841683642,0.001013326784,0.170746231567,0.001259140887
-10.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,-20.0,5.0,-0.004189818185,0.003804161803,-0.06752116954,-0.001007607657,-0.168425894726,-0.001625644816
-10.0,-20.0,10.0,-0.012891395829,0.007545484109,-0.134113988444,-0.002011951056,-0.33447764955,-0.003212428988
-10.0,-20.0,15.0,-0.024838522665,0.010832804487,-0.192884508162,-0.002909676658,-0.48086440674,-0.004595679928
-10.0,-20.0,20.0,-0.038903454804,0.013755476432,-0.24406696325,-0.003702367043,-0.608226306755,-0.005817957576
-10.0,-15.0,-20.0,-0.03705675904,-0.007715951942,0.262328288009,0.003133192493,0.654391938708,0.00316383897
-10.0,-15.0,-15.0,-0.023636047294,-0.006049262824,0.205480581585,0.002452029205,0.512509457245,0.002476101193
-10.0,-15.0,-10.0,-0.012143043789,-0.004155722149,0.14146687508,0.001687395414,0.35278116645,0.001697248235
-10.0,-15.0,-5.0,-0.003830318274,-0.002050299766,0.070461521004,0.000840558412,0.175665825679,0.000834920925
-10.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,-15.0,5.0,-0.005099668975,0.002710684445,-0.069515843941,-0.000833274099,-0.173202431588,-0.001109338816
-10.0,-15.0,10.0,-0.014617334131,0.005367114693,-0.138133480473,-0.001664702761,-0.344064236441,-0.00219072285
-10.0,-15.0,15.0,-0.027254526982,0.007691793718,-0.198739439135,-0.00240824168,-0.494828573673,-0.003131286599
-10.0,-15.0,20.0,-0.041809567909,0.009773216653,-0.251571430185,-0.003064878389,-0.626136709228,-0.003971193018
-10.0,-10.0,-20.0,-0.034754769777,-0.004892554503,0.267747344998,0.002190829649,0.667322020482,0.001984305601
-10.0,-10.0,-15.0,-0.021907462842,-0.003831431104,0.209743437831,0.001715376394,0.52268110049,0.001553029055
-10.0,-10.0,-10.0,-0.011011597843,-0.002628583603,0.14441588347,0.00118106625,0.359821904467,0.001064497331
-10.0,-10.0,-5.0,-0.00329947237,-0.001294902434,0.071939386922,0.000588646207,0.179204746276,0.000523651369
-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,-10.0,5.0,-0.00558134519,0.001712836828,-0.070969000381,-0.000584301518,-0.176642445777,-0.000697279034
-10.0,-10.0,10.0,-0.015532539356,0.003373912453,-0.141055533579,-0.001167707829,-0.350972406339,-0.001371085457
-10.0,-10.0,15.0,-0.028513644719,0.004841238195,-0.202999217445,-0.001689735435,-0.50491045682,-0.001964600229
-10.0,-10.0,20.0,-0.043278703524,0.006151717742,-0.257029712379,-0.002150935224,-0.639069084337,-0.002494303002
-10.0,-5.0,-20.0,-0.033680163046,-0.00229053782,0.270483058369,0.00108820469,0.673673307727,0.000954284326
-10.0,-5.0,-15.0,-0.021112045094,-0.001790795564,0.211896977539,0.00085229138,0.527678873093,0.00074619747
-10.0,-5.0,-10.0,-0.010500594797,-0.001226243782,0.145906726053,0.000586984302,0.363280414748,0.000510982608
-10.0,-5.0,-5.0,-0.003065850234,-0.000602686744,0.072686942723,0.000292623306,0.180938428242,0.000251121622
-10.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,-5.0,5.0,-0.005785754069,0.000800479782,-0.071712707719,-0.000291538459,-0.178370911416,-0.000333459237
-10.0,-5.0,10.0,-0.015936838978,0.001566152972,-0.142550033915,-0.000582739024,-0.354430684032,-0.000651831311
-10.0,-5.0,15.0,-0.029050760476,0.002249276408,-0.20518101547,-0.000843438203,-0.509961646019,-0.000935807017
-10.0,-5.0,20.0,-0.043876741867,0.002857508441,-0.259829041601,-0.001073877174,-0.645556334065,-0.001188713846
-10.0,0.0,-20.0,-0.033223031938,-0.0,0.271242169601,0.0,0.675395705382,0.0
-10.0,0.0,-15.0,-0.020769087662,-0.0,0.21249497834,0.0,0.529035332711,0.0
-10.0,0.0,-10.0,-0.010276412618,-0.0,0.146321010367,0.0,0.364219897378,0.0
-10.0,0.0,-5.0,-0.002960979351,-0.0,0.072894816875,0.0,0.18140975895,0.0
-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,0.0,5.0,-0.005879368516,-0.0,-0.071921095892,-0.0,-0.178843521743,-0.0
-10.0,0.0,10.0,-0.016133846015,0.0,-0.142969445528,-0.0,-0.355378891299,-0.0
-10.0,0.0,15.0,-0.029318115289,-0.0,-0.205794329932,-0.0,-0.511349704383,-0.0
-10.0,0.0,20.0,-0.044187453744,-0.0,-0.260617241636,-0.0,-0.647342962935,-0.0
-10.0,5.0,-20.0,-0.033680163046,0.00229053782,0.270483058369,-0.00108820469,0.673673307727,-0.000954284326
-10.0,5.0,-15.0,-0.021112045094,0.001790795564,0.211896977539,-0.00085229138,0.527678873093,-0.00074619747
-10.0,5.0,-10.0,-0.010500594797,0.001226243782,0.145906726053,-0.000586984302,0.363280414748,-0.000510982608
-10.0,5.0,-5.0,-0.003065850234,0.000602686744,0.072686942723,-0.000292623306,0.180938428242,-0.000251121622
-10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,5.0,5.0,-0.005785754069,-0.000800479782,-0.071712707719,0.000291538459,-0.178370911416,0.000333459237
-10.0,5.0,10.0,-0.015936838978,-0.001566152972,-0.142550033915,0.000582739024,-0.354430684032,0.000651831311
-10.0,5.0,15.0,-0.029050760476,-0.002249276408,-0.20518101547,0.000843438203,-0.509961646019,0.000935807017
-10.0,5.0,20.0,-0.043876741867,-0.002857508441,-0.259829041601,0.001073877174,-0.645556334065,0.001188713846
-10.0,10.0,-20.0,-0.034754769777,0.004892554503,0.267747344998,-0.002190829649,0.667322020482,-0.001984305601
-10.0,10.0,-15.0,-0.021907462842,0.003831431104,0.209743437831,-0.001715376394,0.52268110049,-0.001553029055
-10.0,10.0,-10.0,-0.011011597843,0.002628583603,0.14441588347,-0.00118106625,0.359821904467,-0.001064497331
-10.0,10.0,-5.0,-0.00329947237,0.001294902434,0.071939386922,-0.000588646207,0.179204746276,-0.000523651369
-10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,10.0,5.0,-0.00558134519,-0.001712836828,-0.070969000381,0.000584301518,-0.176642445777,0.000697279034
-10.0,10.0,10.0,-0.015532539356,-0.003373912453,-0.141055533579,0.001167707829,-0.350972406339,0.001371085457
-10.0,10.0,15.0,-0.028513644719,-0.004841238195,-0.202999217445,0.001689735435,-0.50491045682,0.001964600229
-10.0,10.0,20.0,-0.043278703524,-0.006151717742,-0.257029712379,0.002150935224,-0.639069084337,0.002494303002
-10.0,15.0,-20.0,-0.03705675904,0.007715951942,0.262328288009,-0.003133192493,0.654391938708,-0.00316383897
-10.0,15.0,-15.0,-0.023636047294,0.006049262824,0.205480581585,-0.002452029205,0.512509457245,-0.002476101193
-10.0,15.0,-10.0,-0.012143043789,0.004155722149,0.14146687508,-0.001687395414,0.35278116645,-0.001697248235
-10.0,15.0,-5.0,-0.003830318274,0.002050299766,0.070461521004,-0.000840558412,0.175665825679,-0.000834920925
-10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,15.0,5.0,-0.005099668975,-0.002710684445,-0.069515843941,0.000833274099,-0.173202431588,0.001109338816
-10.0,15.0,10.0,-0.014617334131,-0.005367114693,-0.138133480473,0.001664702761,-0.344064236441,0.00219072285
-10.0,15.0,15.0,-0.027254526982,-0.007691793718,-0.198739439135,0.00240824168,-0.494828573673,0.003131286599
-10.0,15.0,20.0,-0.041809567909,-0.009773216653,-0.251571430185,0.003064878389,-0.626136709228,0.003971193018
-10.0,20.0,-20.0,-0.041165955471,0.010957626324,0.254834244796,-0.003785745612,0.636379311792,-0.004778925007
-10.0,20.0,-15.0,-0.026753479325,0.00859150734,0.199584654741,-0.002960735375,0.498342581977,-0.003735166603
-10.0,20.0,-10.0,-0.014208478955,0.005906581927,0.137387838857,-0.002035957182,0.342980120354,-0.002558522173
-10.0,20.0,-5.0,-0.00481341008,0.002919014339,0.06841683642,-0.001013326784,0.170746231567,-0.001259140887
-10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,20.0,5.0,-0.004189818185,-0.003804161803,-0.06752116954,0.001007607657,-0.168425894726,0.001625644816
-10.0,20.0,10.0,-0.012891395829,-0.007545484109,-0.134113988444,0.002011951056,-0.33447764955,0.003212428988
-10.0,20.0,15.0,-0.024838522665,-0.010832804487,-0.192884508162,0.002909676658,-0.48086440674,0.004595679928
-10.0,20.0,20.0,-0.038903454804,-0.013755476432,-0.24406696325,0.003702367043,-0.608226306755,0.005817957576
-6.666666666667,-20.0,-20.0,-0.04731399983,-0.010611928909,0.25472838656,0.004322538887,0.637158021038,0.00486494129
-6.666666666667,-20.0,-15.0,-0.031322965667,-0.008357453034,0.199816480921,0.003384860158,0.499768480837,0.003816735914
-6.666666666667,-20.0,-10.0,-0.017163154589,-0.005770764639,0.137788913941,0.002330783134,0.344592991026,0.002624563901
-6.666666666667,-20.0,-5.0,-0.006177563665,-0.002864921425,0.06874938814,0.001161701127,0.171907603841,0.001297540786
-6.666666666667,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,-20.0,5.0,-0.003063289237,0.003719489862,-0.068189289271,-0.001161850038,-0.170434736189,-0.001639379218
-6.666666666667,-20.0,10.0,-0.010899425052,0.007372250623,-0.13570457009,-0.002322361568,-0.339093155513,-0.003237554428
-6.666666666667,-20.0,15.0,-0.022301634258,0.010634853292,-0.195527931796,-0.00336183132,-0.488426155424,-0.00465399723
-6.666666666667,-20.0,20.0,-0.035919783017,0.013557126841,-0.247825921504,-0.004281322633,-0.618882247048,-0.005914065093
-6.666666666667,-15.0,-20.0,-0.044174339378,-0.006429426006,0.251309373592,0.001795707397,0.62572132183,0.002892686578
-6.666666666667,-15.0,-15.0,-0.029035563423,-0.005109598866,0.197131993977,0.001404178425,0.490784288135,0.002293900102
-6.666666666667,-15.0,-10.0,-0.015721947481,-0.003553332893,0.13593439615,0.000965484847,0.33838577385,0.001591380471
-6.666666666667,-15.0,-5.0,-0.005533900963,-0.001766404304,0.067822847864,0.000480479568,0.168808801199,0.000789022495
-6.666666666667,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,-15.0,5.0,-0.003543349151,0.002890678564,-0.067238455244,-0.000480931713,-0.167257268552,-0.001280487516
-6.666666666667,-15.0,10.0,-0.011740344468,0.005740568574,-0.133817121622,-0.00096084259,-0.332766144941,-0.002538375848
-6.666666666667,-15.0,15.0,-0.023323759279,0.008340690408,-0.192821361109,-0.001390563853,-0.479335451796,-0.003682286746
-6.666666666667,-15.0,20.0,-0.036970442847,0.01070300622,-0.244411410308,-0.001770783101,-0.607393402105,-0.004718888643
-6.666666666667,-10.0,-20.0,-0.041264311542,-0.004267092473,0.259314333823,0.001614551789,0.64612393684,0.001831360837
-6.666666666667,-10.0,-15.0,-0.026881217659,-0.003374597904,0.203406574566,0.001263665504,0.506774491777,0.001447049928
-6.666666666667,-10.0,-10.0,-0.014336956623,-0.00233382655,0.140259855845,0.000869733424,0.349407260342,0.000999741875
-6.666666666667,-10.0,-5.0,-0.004899448607,-0.001153153335,0.069982311328,0.000433305257,0.174310511836,0.000493289594
-6.666666666667,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,-10.0,5.0,-0.004097853166,0.001827870482,-0.069359748104,-0.00043234727,-0.172658310852,-0.00078616421
-6.666666666667,-10.0,10.0,-0.012756848271,0.003618465726,-0.13807133878,-0.000864309262,-0.343593384312,-0.00155476174
-6.666666666667,-10.0,15.0,-0.024632412644,0.005242419796,-0.198999476385,-0.001251313515,-0.495061395044,-0.002251059333
-6.666666666667,-10.0,20.0,-0.038440610515,0.006705744925,-0.252300988595,-0.001593761796,-0.627480002008,-0.002878090863
-6.666666666667,-5.0,-20.0,-0.039351744796,-0.002019765089,0.265196152891,0.001005570986,0.660877546725,0.000867275265
-6.666666666667,-5.0,-15.0,-0.025462004469,-0.001593268645,0.208018372604,0.000787626553,0.518341222934,0.000684230521
-6.666666666667,-5.0,-10.0,-0.013421819807,-0.001098987156,0.143439981779,0.000542499172,0.357382924626,0.000471967527
-6.666666666667,-5.0,-5.0,-0.004478303718,-0.000541457876,0.071570228557,0.000270477206,0.178293018403,0.000232499254
-6.666666666667,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,-5.0,5.0,-0.004491306286,0.000846586718,-0.070921030664,-0.000269736209,-0.176570897212,-0.00036337338
-6.666666666667,-5.0,10.0,-0.013467031551,0.001678919809,-0.14119991502,-0.00053931561,-0.351435780735,-0.000720480542
-6.666666666667,-5.0,15.0,-0.025549319733,0.002431192241,-0.20353709786,-0.000780818551,-0.506440505196,-0.001043198964
-6.666666666667,-5.0,20.0,-0.039479941374,0.003107106908,-0.258088401934,-0.000994435053,-0.641999223221,-0.001333185621
-6.666666666667,0.0,-20.0,-0.038904110042,-0.0,0.267461269306,-0.0,0.666496473518,0.0
-6.666666666667,0.0,-15.0,-0.025136204151,0.0,0.20979498612,-0.0,0.522747545557,0.0
-6.666666666667,0.0,-10.0,-0.013217103856,0.0,0.144665476953,-0.0,0.360421831239,0.0
-6.666666666667,0.0,-5.0,-0.004387386246,0.0,0.072182393293,0.0,0.179810785113,0.0
-6.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,0.0,5.0,-0.004578791227,0.0,-0.071527621051,0.0,-0.178073347367,0.0
-6.666666666667,0.0,10.0,-0.013613066974,0.0,-0.14241488589,0.0,-0.354445592167,0.0
-6.666666666667,0.0,15.0,-0.025723515578,0.0,-0.205298687926,0.0,-0.510805341373,0.0
-6.666666666667,0.0,20.0,-0.039660048432,-0.0,-0.260334577662,0.0,-0.647565935306,0.0
-6.666666666667,5.0,-20.0,-0.039351744796,0.002019765089,0.265196152891,-0.001005570986,0.660877546725,-0.000867275265
-6.666666666667,5.0,-15.0,-0.025462004469,0.001593268645,0.208018372604,-0.000787626553,0.518341222934,-0.000684230521
-6.666666666667,5.0,-10.0,-0.013421819807,0.001098987156,0.143439981779,-0.000542499172,0.357382924626,-0.000471967527
-6.666666666667,5.0,-5.0,-0.004478303718,0.000541457876,0.071570228557,-0.000270477206,0.178293018403,-0.000232499254
-6.666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,5.0,5.0,-0.004491306286,-0.000846586718,-0.070921030664,0.000269736209,-0.176570897212,0.00036337338
-6.666666666667,5.0,10.0,-0.013467031551,-0.001678919809,-0.14119991502,0.00053931561,-0.351435780735,0.000720480542
-6.666666666667,5.0,15.0,-0.025549319733,-0.002431192241,-0.20353709786,0.000780818551,-0.506440505196,0.001043198964
-6.666666666667,5.0,20.0,-0.039479941374,-0.003107106908,-0.258088401934,0.000994435053,-0.641999223221,0.001333185621
-6.666666666667,10.0,-20.0,-0.041264311542,0.004267092473,0.259314333823,-0.001614551789,0.64612393684,-0.001831360837
-6.666666666667,10.0,-15.0,-0.026881217659,0.003374597904,0.203406574566,-0.001263665504,0.506774491777,-0.001447049928
-6.666666666667,10.0,-10.0,-0.014336956623,0.00233382655,0.140259855845,-0.000869733424,0.349407260342,-0.000999741875
-6.666666666667,10.0,-5.0,-0.004899448607,0.001153153335,0.069982311328,-0.000433305257,0.174310511836,-0.000493289594
-6.666666666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,10.0,5.0,-0.004097853166,-0.001827870482,-0.069359748104,0.00043234727,-0.172658310852,0.00078616421
-6.666666666667,10.0,10.0,-0.012756848271,-0.003618465726,-0.13807133878,0.000864309262,-0.343593384312,0.00155476174
-6.666666666667,10.0,15.0,-0.024632412644,-0.005242419796,-0.198999476385,0.001251313515,-0.495061395044,0.002251059333
-6.666666666667,10.0,20.0,-0.038440610515,-0.006705744925,-0.252300988595,0.001593761796,-0.627480002008,0.002878090863
-6.666666666667,15.0,-20.0,-0.044174339378,0.006429426006,0.251309373592,-0.001795707397,0.62572132183,-0.002892686578
-6.666666666667,15.0,-15.0,-0.029035563423,0.005109598866,0.197131993977,-0.001404178425,0.490784288135,-0.002293900102
-6.666666666667,15.0,-10.0,-0.015721947481,0.003553332893,0.13593439615,-0.000965484847,0.33838577385,-0.001591380471
-6.666666666667,15.0,-5.0,-0.005533900963,0.001766404304,0.067822847864,-0.000480479568,0.168808801199,-0.000789022495
-6.666666666667,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,15.0,5.0,-0.003543349151,-0.002890678564,-0.067238455244,0.000480931713,-0.167257268552,0.001280487516
-6.666666666667,15.0,10.0,-0.011740344468,-0.005740568574,-0.133817121622,0.00096084259,-0.332766144941,0.002538375848
-6.666666666667,15.0,15.0,-0.023323759279,-0.008340690408,-0.192821361109,0.001390563853,-0.479335451796,0.003682286746
-6.666666666667,15.0,20.0,-0.036970442847,-0.01070300622,-0.244411410308,0.001770783101,-0.607393402105,0.004718888643
-6.666666666667,20.0,-20.0,-0.04731399983,0.010611928909,0.25472838656,-0.004322538887,0.637158021038,-0.00486494129
-6.666666666667,20.0,-15.0,-0.031322965667,0.008357453034,0.199816480921,-0.003384860158,0.499768480837,-0.003816735914
-6.666666666667,20.0,-10.0,-0.017163154589,0.005770764639,0.137788913941,-0.002330783134,0.344592991026,-0.002624563901
-6.666666666667,20.0,-5.0,-0.006177563665,0.002864921425,0.06874938814,-0.001161701127,0.171907603841,-0.001297540786
-6.666666666667,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,20.0,5.0,-0.003063289237,-0.003719489862,-0.068189289271,0.001161850038,-0.170434736189,0.001639379218
-6.666666666667,20.0,10.0,-0.010899425052,-0.007372250623,-0.13570457009,0.002322361568,-0.339093155513,0.003237554428
-6.666666666667,20.0,15.0,-0.022301634258,-0.010634853292,-0.195527931796,0.00336183132,-0.488426155424,0.00465399723
-6.666666666667,20.0,20.0,-0.035919783017,-0.013557126841,-0.247825921504,0.004281322633,-0.618882247048,0.005914065093
-3.333333333333,-20.0,-20.0,-0.050213347031,-0.009746797201,0.254864889423,0.004763917975,0.63794002868,0.004607543935
-3.333333333333,-20.0,-15.0,-0.033457341058,-0.007681234027,0.200211447046,0.003733367502,0.501129937176,0.0036142136
-3.333333333333,-20.0,-10.0,-0.01852426904,-0.005308572973,0.138282654918,0.002572923945,0.346108469189,0.002485576551
-3.333333333333,-20.0,-5.0,-0.006794522226,-0.002634141137,0.069118389859,0.001283552594,0.172986298944,0.001227626599
-3.333333333333,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,-20.0,5.0,-0.002601040594,0.003407913948,-0.06885124007,-0.00128518978,-0.172265547211,-0.001526781492
-3.333333333333,-20.0,10.0,-0.010141151467,0.006771935679,-0.137269214439,-0.00257057244,-0.343369916275,-0.003021729192
-3.333333333333,-20.0,15.0,-0.02132588197,0.009804291088,-0.198117610064,-0.003723149265,-0.495468520156,-0.004357322029
-3.333333333333,-20.0,20.0,-0.034770322956,0.012513352738,-0.251489035694,-0.00474355088,-0.628810585599,-0.005540880983
-3.333333333333,-15.0,-20.0,-0.047580643123,-0.006766460439,0.261077666902,0.003669054481,0.652319209764,0.003231450888
-3.333333333333,-15.0,-15.0,-0.031609024637,-0.005314967893,0.205076821662,0.002875992504,0.512384508408,0.002531214347
-3.333333333333,-15.0,-10.0,-0.017418856941,-0.003659624863,0.141633405268,0.001982465224,0.353855473252,0.001738090016
-3.333333333333,-15.0,-5.0,-0.006336185682,-0.001811368777,0.070788974034,0.000989163923,0.176846816173,0.000858400365
-3.333333333333,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,-15.0,5.0,-0.002910652505,0.002319263583,-0.070502684379,-0.000991650996,-0.176076657565,-0.001054892942
-3.333333333333,-15.0,10.0,-0.010560188149,0.004605458506,-0.140586548148,-0.001983552345,-0.351030461483,-0.002090355869
-3.333333333333,-15.0,15.0,-0.02167289008,0.00665416432,-0.202941757045,-0.002873006982,-0.50661775221,-0.003013144155
-3.333333333333,-15.0,20.0,-0.034920433621,0.008475160051,-0.25765895871,-0.003660431189,-0.643082220264,-0.003829039058
-3.333333333333,-10.0,-20.0,-0.044537294361,-0.00390496149,0.262909091929,0.002271314716,0.655816962076,0.001750888289
-3.333333333333,-10.0,-15.0,-0.029373994155,-0.00305700565,0.206501887238,0.001779928928,0.515095300823,0.001368602185
-3.333333333333,-10.0,-10.0,-0.015994063936,-0.002095555113,0.142608439703,0.001226631611,0.35570277993,0.000936700864
-3.333333333333,-10.0,-5.0,-0.005689108187,-0.001030811593,0.071272133971,0.000611910181,0.177758873997,0.000460151391
-3.333333333333,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,-10.0,5.0,-0.003412648584,0.001370242581,-0.070951503494,-0.000611306629,-0.176896440267,-0.000598074909
-3.333333333333,-10.0,10.0,-0.011420125738,0.0027106124,-0.141492376475,-0.001222702099,-0.352693004763,-0.001181612136
-3.333333333333,-10.0,15.0,-0.022730477281,0.003905309497,-0.204264240079,-0.001770794589,-0.509055897955,-0.001700134182
-3.333333333333,-10.0,20.0,-0.036055724119,0.004963040094,-0.259356820565,-0.002255867957,-0.646226085807,-0.002157936092
-3.333333333333,-5.0,-20.0,-0.043373888086,-0.001900826396,0.263884674102,0.001079821852,0.657703106774,0.000858648254
-3.333333333333,-5.0,-15.0,-0.028552065207,-0.0014844575,0.207259768071,0.000846211285,0.516554290861,0.00067027253
-3.333333333333,-5.0,-10.0,-0.01549786403,-0.00101522679,0.143125301387,0.000583156909,0.356692948305,0.000458242121
-3.333333333333,-5.0,-5.0,-0.005483196007,-0.000498616769,0.071527104126,0.000290896526,0.178244950056,0.000225058906
-3.333333333333,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,-5.0,5.0,-0.003528827244,0.000665736498,-0.071201374057,-0.000291089303,-0.177369820186,-0.000294743672
-3.333333333333,-5.0,10.0,-0.011564533282,0.00131401362,-0.141996755907,-0.000582248498,-0.353653089102,-0.000581675009
-3.333333333333,-5.0,15.0,-0.022825141351,0.001889624021,-0.205001487734,-0.000843313099,-0.510465986675,-0.000836223494
-3.333333333333,-5.0,20.0,-0.036047230241,0.002397642624,-0.26030481978,-0.001074414412,-0.648047976279,-0.001060697955
-3.333333333333,0.0,-20.0,-0.043187183386,-0.0,0.264318454019,-0.0,0.658630794571,-0.0
-3.333333333333,0.0,-15.0,-0.028438748791,-0.0,0.207597128824,-0.0,0.517274001304,-0.0
-3.333333333333,0.0,-10.0,-0.01544611498,0.0,0.143355731951,-0.0,0.357183222294,-0.0
-3.333333333333,0.0,-5.0,-0.005472609593,-0.0,0.071641343663,-0.0,0.178487554818,0.0
-3.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,0.0,5.0,-0.003506926717,0.0,-0.071314825219,0.0,-0.177610653719,-0.0
-3.333333333333,0.0,10.0,-0.011490651347,0.0,-0.142225520927,0.0,-0.354139912216,-0.0
-3.333333333333,0.0,15.0,-0.022679005995,0.0,-0.205335505005,0.0,-0.511178611865,-0.0
-3.333333333333,0.0,20.0,-0.035816986336,0.0,-0.260733802011,0.0,-0.648965575624,-0.0
-3.333333333333,5.0,-20.0,-0.043373888086,0.001900826396,0.263884674102,-0.001079821852,0.657703106774,-0.000858648254
-3.333333333333,5.0,-15.0,-0.028552065207,0.0014844575,0.20725976807,-0.000846211285,0.516554290861,-0.00067027253
-3.333333333333,5.0,-10.0,-0.01549786403,0.00101522679,0.143125301387,-0.000583156909,0.356692948305,-0.000458242121
-3.333333333333,5.0,-5.0,-0.005483196007,0.000498616769,0.071527104126,-0.000290896526,0.178244950056,-0.000225058906
-3.333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,5.0,5.0,-0.003528827244,-0.000665736498,-0.071201374057,0.000291089303,-0.177369820186,0.000294743672
-3.333333333333,5.0,10.0,-0.011564533282,-0.00131401362,-0.141996755907,0.000582248498,-0.353653089102,0.000581675009
-3.333333333333,5.0,15.0,-0.022825141351,-0.001889624021,-0.205001487734,0.000843313099,-0.510465986675,0.000836223494
-3.333333333333,5.0,20.0,-0.036047230241,-0.002397642624,-0.26030481978,0.001074414412,-0.648047976279,0.001060697955
-3.333333333333,10.0,-20.0,-0.044537294361,0.00390496149,0.262909091929,-0.002271314716,0.655816962076,-0.001750888289
-3.333333333333,10.0,-15.0,-0.029373994155,0.00305700565,0.206501887238,-0.001779928928,0.515095300823,-0.001368602185
-3.333333333333,10.0,-10.0,-0.015994063936,0.002095555113,0.142608439703,-0.001226631611,0.35570277993,-0.000936700864
-3.333333333333,10.0,-5.0,-0.005689108187,0.001030811593,0.071272133971,-0.000611910181,0.177758873997,-0.000460151391
-3.333333333333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,10.0,5.0,-0.003412648584,-0.001370242581,-0.070951503494,0.000611306629,-0.176896440267,0.000598074909
-3.333333333333,10.0,10.0,-0.011420125738,-0.0027106124,-0.141492376475,0.001222702099,-0.352693004763,0.001181612136
-3.333333333333,10.0,15.0,-0.022730477281,-0.003905309497,-0.204264240079,0.001770794589,-0.509055897955,0.001700134182
-3.333333333333,10.0,20.0,-0.036055724119,-0.004963040094,-0.259356820565,0.002255867957,-0.646226085807,0.002157936092
-3.333333333333,15.0,-20.0,-0.047580643123,0.006766460439,0.261077666902,-0.003669054481,0.652319209764,-0.003231450888
-3.333333333333,15.0,-15.0,-0.031609024637,0.005314967893,0.205076821662,-0.002875992504,0.512384508408,-0.002531214347
-3.333333333333,15.0,-10.0,-0.017418856941,0.003659624863,0.141633405268,-0.001982465224,0.353855473252,-0.001738090016
