# AeroScout
parameter,independent_variables,3
alpha[deg],beta[deg],aileron[deg],Cx,Cy,Cz,Cl,Cm,Cn
-13.333333333333,15.0,15.0,-0.051291313847,-0.002092756623,0.023041147833,-0.087549650548,0.163360957617,0.002532322829
-13.333333333333,15.0,20.0,-0.071607640803,-0.003150294769,0.031416557608,-0.111336480803,0.211533123057,0.003187096184
-13.333333333333,20.0,-20.0,-0.017136858907,-0.012906001633,-0.001097507566,0.102952323118,-0.195019370279,-0.003398267096
-13.333333333333,20.0,-15.0,-0.009094460616,-0.009468461136,-0.002612452162,0.08118464262,-0.155688563899,-0.002692044801
-13.333333333333,20.0,-10.0,-0.003107881851,-0.006108616186,-0.003121782424,0.05629514503,-0.109416037454,-0.001884234761
-13.333333333333,20.0,-5.0,-2.2688234e-05,-0.002900687123,-0.002247264602,0.028247519479,-0.055602379624,-0.000966659718
-13.333333333333,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-13.333333333333,20.0,5.0,-0.015103039081,-0.001618060934,0.005793494042,-0.028751634288,0.063003814671,0.000908555353
-13.333333333333,20.0,10.0,-0.033219551385,-0.003480606881,0.012904685564,-0.057458530322,0.128452210094,0.001795855717
-13.333333333333,20.0,15.0,-0.052737707042,-0.005601394843,0.020497495902,-0.08311587265,0.188697576298,0.00260037088
-13.333333333333,20.0,20.0,-0.072753064954,-0.007890884184,0.028198030551,-0.105717123114,0.24367084911,0.003315291077
-10.0,-20.0,-20.0,-0.053607126588,0.01000285212,0.035387913969,0.103861735287,0.269273827648,-0.003284323148
-10.0,-20.0,-15.0,-0.037398862104,0.007058723344,0.026360220083,0.081647431044,0.208214360392,-0.002552169148
-10.0,-20.0,-10.0,-0.022631649912,0.004416726029,0.017125353347,0.05644072473,0.141528064049,-0.001744612272
-10.0,-20.0,-5.0,-0.009844323415,0.002043103903,0.007989569391,0.028240268844,0.069521806368,-0.000871122536
-10.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,-20.0,5.0,-0.005182549582,0.002546087974,-0.005082848506,-0.027757176851,-0.061748483114,0.000930157911
-10.0,-20.0,10.0,-0.013272557132,0.005437355185,-0.008971851509,-0.055309901516,-0.121343120965,0.001808089778
-10.0,-20.0,15.0,-0.023621589887,0.008545346879,-0.011340518189,-0.079754003589,-0.172599901181,0.002578616697
-10.0,-20.0,20.0,-0.035422545078,0.011780389165,-0.012518538079,-0.101127143968,-0.216152481278,0.003253046719
-10.0,-15.0,-20.0,-0.056260797332,0.005641118485,0.034894994482,0.109548794128,0.227953192645,-0.002924768072
-10.0,-15.0,-15.0,-0.039352165744,0.004008952465,0.026124425433,0.086148935054,0.176160440584,-0.002317985593
-10.0,-15.0,-10.0,-0.023651870863,0.002505523806,0.017074330109,0.059573053861,0.119579216113,-0.001622922525
-10.0,-15.0,-5.0,-0.010110434818,0.001171169358,0.008030269678,0.029819187296,0.058759668942,-0.000831104257
-10.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,-15.0,5.0,-0.005735918654,0.002231793621,-0.005186783405,-0.029466419605,-0.051033792916,0.000914103408
-10.0,-15.0,10.0,-0.014890342207,0.00466112567,-0.00932498132,-0.058775915083,-0.100025670081,0.001826554446
-10.0,-15.0,15.0,-0.02664874229,0.007180749058,-0.012039387373,-0.084843163002,-0.141914438151,0.002667890405
-10.0,-15.0,20.0,-0.040055219149,0.009739449735,-0.013620790067,-0.10769502808,-0.177259912508,0.00343621959
-10.0,-10.0,-20.0,-0.05855643478,0.006437636821,0.030634552603,0.114926718314,0.174123811005,-0.004663544223
-10.0,-10.0,-15.0,-0.040606610892,0.004871227181,0.022848192723,0.090385145868,0.133957354876,-0.003716697857
-10.0,-10.0,-10.0,-0.024087794681,0.003259650991,0.014867629646,0.062508497393,0.090478155068,-0.002615517924
-10.0,-10.0,-5.0,-0.010091121739,0.001613680039,0.006959991938,0.031291202922,0.044231321467,-0.00134269579
-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,-10.0,5.0,-0.006452797205,0.000596993551,-0.004140003126,-0.031055173304,-0.036419914514,0.001435980456
-10.0,-10.0,10.0,-0.016805832471,0.001261004947,-0.007311729984,-0.06197939366,-0.070849222584,0.002902805019
-10.0,-10.0,15.0,-0.030055854494,0.002031644264,-0.009228861949,-0.089523096316,-0.099699156408,0.004267492836
-10.0,-10.0,20.0,-0.045112201129,0.002893849601,-0.010161084096,-0.113707648348,-0.123519116798,0.005518986593
-10.0,-5.0,-20.0,-0.05835495696,0.006062739644,0.025335852131,0.119515154653,0.114174906504,-0.006048592059
-10.0,-5.0,-15.0,-0.040005441595,0.004697570153,0.018720962309,0.093999134421,0.086906511679,-0.004780445071
-10.0,-5.0,-10.0,-0.023327946339,0.003212880877,0.012045485856,0.065011893377,0.057998702021,-0.003331941068
-10.0,-5.0,-5.0,-0.009521060352,0.001609204531,0.005566078262,0.032545451331,0.027997189811,-0.001691151151
-10.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,-5.0,5.0,-0.007538852945,-0.000513903406,-0.002757571841,-0.032422812877,-0.020128969272,0.001744192637
-10.0,-5.0,10.0,-0.019361081114,-0.001000823941,-0.004592467813,-0.06473050187,-0.038264857306,0.003501402615
-10.0,-5.0,15.0,-0.034258550143,-0.001352338088,-0.00535142021,-0.093533819864,-0.052503095275,0.005110073044
-10.0,-5.0,20.0,-0.051032875095,-0.001573035289,-0.005292297258,-0.118850789279,-0.063391292233,0.006564288833
-10.0,0.0,-20.0,-0.056022695895,0.004707021758,0.00984420915,0.12079972832,0.025133396707,-0.006805621937
-10.0,0.0,-15.0,-0.037964038642,0.00372225676,0.006577730877,0.095033167858,0.017048072487,-0.005336711773
-10.0,0.0,-10.0,-0.021754393134,0.002587840871,0.003678085265,0.065744098133,0.00979956639,-0.003686656738
-10.0,0.0,-5.0,-0.008643651965,0.001301772669,0.001394459693,0.032919676882,0.003922389506,-0.001852484931
-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,0.0,5.0,-0.008643651965,-0.001301772669,0.001394459693,-0.032919676882,0.003922389506,0.001852484931
-10.0,0.0,10.0,-0.021754393134,-0.002587840871,0.003678085265,-0.065744098133,0.00979956639,0.003686656738
-10.0,0.0,15.0,-0.037964038642,-0.00372225676,0.006577730877,-0.095033167858,0.017048072487,0.005336711773
-10.0,0.0,20.0,-0.056022695895,-0.004707021758,0.00984420915,-0.12079972832,0.025133396707,0.006805621937
-10.0,5.0,-20.0,-0.051032875095,0.001573035289,-0.005292297258,0.118850789279,-0.063391292233,-0.006564288833
-10.0,5.0,-15.0,-0.034258550143,0.001352338088,-0.00535142021,0.093533819864,-0.052503095275,-0.005110073044
-10.0,5.0,-10.0,-0.019361081114,0.001000823941,-0.004592467813,0.06473050187,-0.038264857306,-0.003501402615
-10.0,5.0,-5.0,-0.007538852945,0.000513903406,-0.002757571841,0.032422812877,-0.020128969272,-0.001744192637
-10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,5.0,5.0,-0.009521060352,-0.001609204531,0.005566078262,-0.032545451331,0.027997189811,0.001691151151
-10.0,5.0,10.0,-0.023327946339,-0.003212880877,0.012045485856,-0.065011893377,0.057998702021,0.003331941068
-10.0,5.0,15.0,-0.040005441595,-0.004697570153,0.018720962309,-0.093999134421,0.086906511679,0.004780445071
-10.0,5.0,20.0,-0.05835495696,-0.006062739644,0.025335852131,-0.119515154653,0.114174906504,0.006048592059
-10.0,10.0,-20.0,-0.045112201129,-0.002893849601,-0.010161084096,0.113707648348,-0.123519116798,-0.005518986593
-10.0,10.0,-15.0,-0.030055854494,-0.002031644264,-0.009228861949,0.089523096316,-0.099699156408,-0.004267492836
-10.0,10.0,-10.0,-0.016805832471,-0.001261004947,-0.007311729984,0.06197939366,-0.070849222584,-0.002902805019
-10.0,10.0,-5.0,-0.006452797205,-0.000596993551,-0.004140003126,0.031055173304,-0.036419914514,-0.001435980456
-10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,10.0,5.0,-0.010091121739,-0.001613680039,0.006959991938,-0.031291202922,0.044231321467,0.00134269579
-10.0,10.0,10.0,-0.024087794681,-0.003259650991,0.014867629646,-0.062508497393,0.090478155068,0.002615517924
-10.0,10.0,15.0,-0.040606610892,-0.004871227181,0.022848192723,-0.090385145868,0.133957354876,0.003716697857
-10.0,10.0,20.0,-0.05855643478,-0.006437636821,0.030634552603,-0.114926718314,0.174123811005,0.004663544223
-10.0,15.0,-20.0,-0.040055219149,-0.009739449735,-0.013620790067,0.10769502808,-0.177259912508,-0.00343621959
-10.0,15.0,-15.0,-0.02664874229,-0.007180749058,-0.012039387373,0.084843163002,-0.141914438151,-0.002667890405
-10.0,15.0,-10.0,-0.014890342207,-0.00466112567,-0.00932498132,0.058775915083,-0.100025670081,-0.001826554446
-10.0,15.0,-5.0,-0.005735918654,-0.002231793621,-0.005186783405,0.029466419605,-0.051033792916,-0.000914103408
-10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,15.0,5.0,-0.010110434818,-0.001171169358,0.008030269678,-0.029819187296,0.058759668942,0.000831104257
-10.0,15.0,10.0,-0.023651870863,-0.002505523806,0.017074330109,-0.059573053861,0.119579216113,0.001622922525
-10.0,15.0,15.0,-0.039352165744,-0.004008952465,0.026124425433,-0.086148935054,0.176160440584,0.002317985593
-10.0,15.0,20.0,-0.056260797332,-0.005641118485,0.034894994482,-0.109548794128,0.227953192645,0.002924768072
-10.0,20.0,-20.0,-0.035422545078,-0.011780389165,-0.012518538079,0.101127143968,-0.216152481278,-0.003253046719
-10.0,20.0,-15.0,-0.023621589887,-0.008545346879,-0.011340518189,0.079754003589,-0.172599901181,-0.002578616697
-10.0,20.0,-10.0,-0.013272557132,-0.005437355185,-0.008971851509,0.055309901516,-0.121343120965,-0.001808089778
-10.0,20.0,-5.0,-0.005182549582,-0.002546087974,-0.005082848506,0.027757176851,-0.061748483114,-0.000930157911
-10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.0,20.0,5.0,-0.009844323415,-0.002043103903,0.007989569391,-0.028240268844,0.069521806368,0.000871122536
-10.0,20.0,10.0,-0.022631649912,-0.004416726029,0.017125353347,-0.05644072473,0.141528064049,0.001744612272
-10.0,20.0,15.0,-0.037398862104,-0.007058723344,0.026360220083,-0.081647431044,0.208214360392,0.002552169148
-10.0,20.0,20.0,-0.053607126588,-0.01000285212,0.035387913969,-0.103861735287,0.269273827648,0.003284323148
-6.666666666667,-20.0,-20.0,-0.050959155668,0.016900307836,0.012964893634,0.102380266411,0.223871452021,-0.005386846567
-6.666666666667,-20.0,-15.0,-0.034564938217,0.012694339046,0.009643153557,0.080555219155,0.173640070101,-0.004221425148
-6.666666666667,-20.0,-10.0,-0.01984858348,0.008396544893,0.006258028395,0.055735694259,0.118382416503,-0.002914378579
-6.666666666667,-20.0,-5.0,-0.007930365825,0.004078482711,0.002926917081,0.027914724192,0.058431811205,-0.001464621133
-6.666666666667,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,-20.0,5.0,-0.008212928129,0.000448922937,-0.001216025898,-0.027509558047,-0.051403278361,0.001560458816
-6.666666666667,-20.0,10.0,-0.020405568112,0.001177851951,-0.001970104332,-0.054864489525,-0.101414554439,0.003107214133
-6.666666666667,-20.0,15.0,-0.035344717521,0.002319696161,-0.002174188886,-0.07917468347,-0.144790298288,0.004503558834
-6.666666666667,-20.0,20.0,-0.051750561743,0.003969906527,-0.001909032079,-0.10045017357,-0.182000659269,0.005767115459
-6.666666666667,-15.0,-20.0,-0.050920306508,0.014230383019,0.017039432241,0.108588762562,0.19200698846,-0.005190053641
-6.666666666667,-15.0,-15.0,-0.034438004908,0.010814021327,0.01273978305,0.085416060679,0.148349909517,-0.004103463026
-6.666666666667,-15.0,-10.0,-0.019688201158,0.007246058359,0.008318534166,0.059082562239,0.10072217604,-0.002861928599
-6.666666666667,-15.0,-5.0,-0.007810919231,0.003562924743,0.003915222799,0.029582201895,0.049528072141,-0.001454359614
-6.666666666667,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,-15.0,5.0,-0.008722852153,-0.000196768846,-0.002097244549,-0.029266112502,-0.042111010805,0.001560425623
-6.666666666667,-15.0,10.0,-0.021502267162,-0.000232802471,-0.003667777069,-0.058390383973,-0.08259425202,0.003140061898
-6.666666666667,-15.0,15.0,-0.037013180761,0.000130702605,-0.004527130722,-0.084298977806,-0.117223409051,0.004606628279
-6.666666666667,-15.0,20.0,-0.053930283854,0.00078911645,-0.004835029699,-0.107020046487,-0.14652857699,0.005944893539
-6.666666666667,-10.0,-20.0,-0.052063102569,0.01337751324,0.0184905812,0.11428455172,0.150554948572,-0.006011338622
-6.666666666667,-10.0,-15.0,-0.035103600333,0.010301461533,0.013782079316,0.089893513133,0.115597957085,-0.004751569131
-6.666666666667,-10.0,-10.0,-0.019972665328,0.006995237725,0.008964194481,0.062178574519,0.077911273661,-0.003313154427
-6.666666666667,-10.0,-5.0,-0.007859356514,0.00347335983,0.00419779714,0.031131337851,0.038010955288,-0.001682568667
-6.666666666667,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,-10.0,5.0,-0.009080534818,-0.001194441691,-0.002271279352,-0.030916081769,-0.030270510286,0.001770851273
-6.666666666667,-10.0,10.0,-0.022252465132,-0.002270552086,-0.003935990934,-0.061707796275,-0.058740376628,0.003570447788
-6.666666666667,-10.0,15.0,-0.038153288003,-0.003050461935,-0.004847623968,-0.089141454335,-0.082437508582,0.005234439634
-6.666666666667,-10.0,20.0,-0.055637543779,-0.003549521592,-0.00517017988,-0.113235737545,-0.10186472102,0.006752552673
-6.666666666667,-5.0,-20.0,-0.054555248155,0.01360006674,0.016862645503,0.11848793953,0.099783404543,-0.007471504112
-6.666666666667,-5.0,-15.0,-0.036903681697,0.010600531262,0.012422404443,0.093206412951,0.075566014532,-0.005880895409
-6.666666666667,-5.0,-10.0,-0.021095928462,0.007278323313,0.007963245277,0.06447526867,0.050132419006,-0.004079933781
-6.666666666667,-5.0,-5.0,-0.008356600182,0.003636070033,0.003663810119,0.032283138721,0.024044671435,-0.002059002606
-6.666666666667,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,-5.0,5.0,-0.008863817211,-0.002527381866,-0.00167990994,-0.032179323598,-0.016073300109,0.002109453355
-6.666666666667,-5.0,10.0,-0.022107316743,-0.005020574262,-0.002713995454,-0.064254752104,-0.03011485152,0.004234438453
-6.666666666667,-5.0,15.0,-0.038362377435,-0.007163551227,-0.003019510284,-0.092860087652,-0.040659074807,0.006176410536
-6.666666666667,-5.0,20.0,-0.056403527425,-0.008963468582,-0.002776563572,-0.118010192676,-0.048270417914,0.007929861066
-6.666666666667,0.0,-20.0,-0.056628796278,0.012737678332,0.007346380896,0.119760508346,0.026829703297,-0.008307744338
-6.666666666667,0.0,-15.0,-0.038355415169,0.010026682987,0.004889813478,0.094217259357,0.01812160877,-0.006505515798
-6.666666666667,0.0,-10.0,-0.021959714843,0.006940587546,0.002715632096,0.065180809647,0.01033376151,-0.004486578654
-6.666666666667,0.0,-5.0,-0.00871129585,0.003477386326,0.001015624518,0.032638222432,0.004072299008,-0.002248904161
-6.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,0.0,5.0,-0.00871129585,-0.003477386326,0.001015624518,-0.032638222432,0.004072299008,0.002248904161
-6.666666666667,0.0,10.0,-0.021959714843,-0.006940587546,0.002715632096,-0.065180809647,0.01033376151,0.004486578654
-6.666666666667,0.0,15.0,-0.038355415169,-0.010026682987,0.004889813478,-0.094217259357,0.01812160877,0.006505515798
-6.666666666667,0.0,20.0,-0.056628796278,-0.012737678332,0.007346380896,-0.119760508346,0.026829703297,0.008307744338
-6.666666666667,5.0,-20.0,-0.056403527425,0.008963468582,-0.002776563572,0.118010192676,-0.048270417914,-0.007929861066
-6.666666666667,5.0,-15.0,-0.038362377435,0.007163551227,-0.003019510284,0.092860087652,-0.040659074807,-0.006176410536
-6.666666666667,5.0,-10.0,-0.022107316743,0.005020574262,-0.002713995454,0.064254752104,-0.03011485152,-0.004234438453
-6.666666666667,5.0,-5.0,-0.008863817211,0.002527381866,-0.00167990994,0.032179323598,-0.016073300109,-0.002109453355
-6.666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,5.0,5.0,-0.008356600182,-0.003636070033,0.003663810119,-0.032283138721,0.024044671435,0.002059002606
-6.666666666667,5.0,10.0,-0.021095928462,-0.007278323313,0.007963245277,-0.06447526867,0.050132419006,0.004079933781
-6.666666666667,5.0,15.0,-0.036903681697,-0.010600531262,0.012422404443,-0.093206412951,0.075566014532,0.005880895409
-6.666666666667,5.0,20.0,-0.054555248155,-0.01360006674,0.016862645503,-0.11848793953,0.099783404543,0.007471504112
-6.666666666667,10.0,-20.0,-0.055637543779,0.003549521592,-0.00517017988,0.113235737545,-0.10186472102,-0.006752552673
-6.666666666667,10.0,-15.0,-0.038153288003,0.003050461935,-0.004847623968,0.089141454335,-0.082437508582,-0.005234439634
-6.666666666667,10.0,-10.0,-0.022252465132,0.002270552086,-0.003935990934,0.061707796275,-0.058740376628,-0.003570447788
-6.666666666667,10.0,-5.0,-0.009080534818,0.001194441691,-0.002271279352,0.030916081769,-0.030270510286,-0.001770851273
-6.666666666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,10.0,5.0,-0.007859356514,-0.00347335983,0.00419779714,-0.031131337851,0.038010955288,0.001682568667
-6.666666666667,10.0,10.0,-0.019972665328,-0.006995237725,0.008964194481,-0.062178574519,0.077911273661,0.003313154427
-6.666666666667,10.0,15.0,-0.035103600333,-0.010301461533,0.013782079316,-0.089893513133,0.115597957085,0.004751569131
-6.666666666667,10.0,20.0,-0.052063102569,-0.01337751324,0.0184905812,-0.11428455172,0.150554948572,0.006011338622
-6.666666666667,15.0,-20.0,-0.053930283854,-0.00078911645,-0.004835029699,0.107020046487,-0.14652857699,-0.005944893539
-6.666666666667,15.0,-15.0,-0.037013180761,-0.000130702605,-0.004527130722,0.084298977806,-0.117223409051,-0.004606628279
-6.666666666667,15.0,-10.0,-0.021502267162,0.000232802471,-0.003667777069,0.058390383973,-0.08259425202,-0.003140061898
-6.666666666667,15.0,-5.0,-0.008722852153,0.000196768846,-0.002097244549,0.029266112502,-0.042111010805,-0.001560425623
-6.666666666667,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,15.0,5.0,-0.007810919231,-0.003562924743,0.003915222799,-0.029582201895,0.049528072141,0.001454359614
-6.666666666667,15.0,10.0,-0.019688201158,-0.007246058359,0.008318534166,-0.059082562239,0.10072217604,0.002861928599
-6.666666666667,15.0,15.0,-0.034438004908,-0.010814021327,0.01273978305,-0.085416060679,0.148349909517,0.004103463026
-6.666666666667,15.0,20.0,-0.050920306508,-0.014230383019,0.017039432241,-0.108588762562,0.19200698846,0.005190053641
-6.666666666667,20.0,-20.0,-0.051750561743,-0.003969906527,-0.001909032079,0.10045017357,-0.182000659269,-0.005767115459
-6.666666666667,20.0,-15.0,-0.035344717521,-0.002319696161,-0.002174188886,0.07917468347,-0.144790298288,-0.004503558834
-6.666666666667,20.0,-10.0,-0.020405568112,-0.001177851951,-0.001970104332,0.054864489525,-0.101414554439,-0.003107214133
-6.666666666667,20.0,-5.0,-0.008212928129,-0.000448922937,-0.001216025898,0.027509558047,-0.051403278361,-0.001560458816
-6.666666666667,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.666666666667,20.0,5.0,-0.007930365825,-0.004078482711,0.002926917081,-0.027914724192,0.058431811205,0.001464621133
-6.666666666667,20.0,10.0,-0.01984858348,-0.008396544893,0.006258028395,-0.055735694259,0.118382416503,0.002914378579
-6.666666666667,20.0,15.0,-0.034564938217,-0.012694339046,0.009643153557,-0.080555219155,0.173640070101,0.004221425148
-6.666666666667,20.0,20.0,-0.050959155668,-0.016900307836,0.012964893634,-0.102380266411,0.223871452021,0.005386846567
-3.333333333333,-20.0,-20.0,-0.047943713759,0.024182174884,-0.002061803032,0.102557737847,0.196920299213,-0.008229325808
-3.333333333333,-20.0,-15.0,-0.031968175094,0.018468564937,-0.001895622292,0.080695875642,0.152225758162,-0.006463821367
-3.333333333333,-20.0,-10.0,-0.01787627736,0.012433037143,-0.001516018843,0.055833234113,0.103377365753,-0.00447447078
-3.333333333333,-20.0,-5.0,-0.006840484222,0.006116716131,-0.000860142255,0.027963121818,0.050849096655,-0.002248470624
-3.333333333333,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,-20.0,5.0,-0.009544987312,-0.001627313259,0.001914957705,-0.027584635739,-0.043531529745,0.002360583355
-3.333333333333,-20.0,10.0,-0.023270522546,-0.003034818334,0.004096756879,-0.055013004717,-0.085448639648,0.004740047895
-3.333333333333,-20.0,15.0,-0.039757276953,-0.003862710428,0.006331609523,-0.079389466362,-0.121389953702,0.006911391614
-3.333333333333,-20.0,20.0,-0.057835223797,-0.004172256417,0.008551019094,-0.100738096643,-0.151823915888,0.008871103844
-3.333333333333,-15.0,-20.0,-0.048411967315,0.022802191863,0.005638726551,0.109179409693,0.173582880533,-0.007987098428
-3.333333333333,-15.0,-15.0,-0.032301526037,0.017627743234,0.004130933326,0.085884710557,0.133868141053,-0.006318305268
-3.333333333333,-15.0,-10.0,-0.018086187119,0.012015809142,0.002632229838,0.059409516194,0.090677983495,-0.004406832993
-3.333333333333,-15.0,-5.0,-0.006940265455,0.005990136041,0.001207126551,0.029747037577,0.044480688765,-0.002238770425
-3.333333333333,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,-15.0,5.0,-0.009781740679,-0.00269641198,-0.000159037507,-0.029455256692,-0.0369660367,0.00237264939
-3.333333333333,-15.0,10.0,-0.023761738865,-0.005311756336,-5.8337081e-05,-0.058770812985,-0.072255319449,0.004800228711
-3.333333333333,-15.0,15.0,-0.040506286178,-0.007409247757,0.00030173312,-0.084860496625,-0.102180150891,0.00705021822
-3.333333333333,-15.0,20.0,-0.058841059241,-0.009007603151,0.00085241941,-0.107746331903,-0.127219555899,0.009106900966
-3.333333333333,-10.0,-20.0,-0.050647178609,0.022757770548,0.008212984638,0.114815485138,0.133898786138,-0.008705415109
-3.333333333333,-10.0,-15.0,-0.033864722339,0.017702883015,0.006073460587,0.090311965039,0.102508750121,-0.006864513739
-3.333333333333,-10.0,-10.0,-0.019018665421,0.012134022523,0.003913420998,0.062468448271,0.068859039353,-0.004771104855
-3.333333333333,-10.0,-5.0,-0.00732845426,0.006057594491,0.00181442814,0.031276459691,0.033476803442,-0.002411062103
-3.333333333333,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,-10.0,5.0,-0.00977897207,-0.003855327714,-0.000717636412,-0.03107969763,-0.025657536974,0.002506172601
-3.333333333333,-10.0,10.0,-0.023913777743,-0.007662165769,-0.001125502236,-0.062037576317,-0.049433613554,0.005053750739
-3.333333333333,-10.0,15.0,-0.040942291831,-0.010911392206,-0.001181747829,-0.089620888682,-0.068848667592,0.007398478304
-3.333333333333,-10.0,20.0,-0.059645826718,-0.013613509042,-0.000970830589,-0.113848452367,-0.084434334543,0.009528440679
-3.333333333333,-5.0,-20.0,-0.053943725166,0.021399510872,0.008112176295,0.11873587933,0.08571684804,-0.00906228965
-3.333333333333,-5.0,-15.0,-0.036269175065,0.016732234175,0.00591077642,0.093399859381,0.064469336196,-0.007117358491
-3.333333333333,-5.0,-10.0,-0.020536904749,0.011517379703,0.003736904648,0.064607695508,0.042424441097,-0.004924707969
-3.333333333333,-5.0,-5.0,-0.008010337968,0.005757273141,0.001690894802,0.032348527771,0.020165014996,-0.002476582431
-3.333333333333,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,-5.0,5.0,-0.009392622766,-0.004651177534,-0.000537317115,-0.032250545397,-0.012084250952,0.002524689556
-3.333333333333,-5.0,10.0,-0.023298786181,-0.00927122049,-0.000707682355,-0.064395103257,-0.022084862841,0.005068312215
-3.333333333333,-5.0,15.0,-0.040263437532,-0.013320894356,-0.000505162157,-0.09306103684,-0.028970940228,0.007389136996
-3.333333333333,-5.0,20.0,-0.059023502417,-0.016806472537,-3.1498449e-05,-0.118263808728,-0.033327355966,0.009481550267
-3.333333333333,0.0,-20.0,-0.057090327766,0.015903295721,0.004253721977,0.119968489613,0.026897903348,-0.00781560692
-3.333333333333,0.0,-15.0,-0.03865331505,0.012513256753,0.002833878823,0.094380789162,0.018189034545,-0.006109311985
-3.333333333333,0.0,-10.0,-0.022115875777,0.00865819253,0.001576501526,0.065293918405,0.010385978747,-0.00420628612
-3.333333333333,0.0,-5.0,-0.008762649953,0.004336145844,0.000591675627,0.032694880922,0.004099941928,-0.002105487405
-3.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,0.0,5.0,-0.008762649953,-0.004336145844,0.000591675627,-0.032694880922,0.004099941928,0.002105487405
-3.333333333333,0.0,10.0,-0.022115875777,-0.00865819253,0.001576501526,-0.065293918405,0.010385978747,0.00420628612
-3.333333333333,0.0,15.0,-0.03865331505,-0.012513256753,0.002833878823,-0.094380789162,0.018189034545,0.006109311985
-3.333333333333,0.0,20.0,-0.057090327766,-0.015903295721,0.004253721977,-0.119968489613,0.026897903348,0.00781560692
-3.333333333333,5.0,-20.0,-0.059023502417,0.016806472537,-3.1498449e-05,0.118263808728,-0.033327355966,-0.009481550267
-3.333333333333,5.0,-15.0,-0.040263437532,0.013320894356,-0.000505162157,0.09306103684,-0.028970940228,-0.007389136996
-3.333333333333,5.0,-10.0,-0.023298786181,0.00927122049,-0.000707682355,0.064395103257,-0.022084862841,-0.005068312215
-3.333333333333,5.0,-5.0,-0.009392622766,0.004651177534,-0.000537317115,0.032250545397,-0.012084250952,-0.002524689556
-3.333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,5.0,5.0,-0.008010337968,-0.005757273141,0.001690894802,-0.032348527771,0.020165014996,0.002476582431
-3.333333333333,5.0,10.0,-0.020536904749,-0.011517379703,0.003736904648,-0.064607695508,0.042424441097,0.004924707969
-3.333333333333,5.0,15.0,-0.036269175065,-0.016732234175,0.00591077642,-0.093399859381,0.064469336196,0.007117358491
-3.333333333333,5.0,20.0,-0.053943725166,-0.021399510872,0.008112176295,-0.11873587933,0.08571684804,0.00906228965
-3.333333333333,10.0,-20.0,-0.059645826718,0.013613509042,-0.000970830589,0.113848452367,-0.084434334543,-0.009528440679
-3.333333333333,10.0,-15.0,-0.040942291831,0.010911392206,-0.001181747829,0.089620888682,-0.068848667592,-0.007398478304
-3.333333333333,10.0,-10.0,-0.023913777743,0.007662165769,-0.001125502236,0.062037576317,-0.049433613554,-0.005053750739
-3.333333333333,10.0,-5.0,-0.00977897207,0.003855327714,-0.000717636412,0.03107969763,-0.025657536974,-0.002506172601
-3.333333333333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.333333333333,10.0,5.0,-0.00732845426,-0.006057594491,0.00181442814,-0.031276459691,0.033476803442,0.002411062103
-3.333333333333,10.0,10.0,-0.019018665421,-0.012134022523,0.003913420998,-0.062468448271,0.068859039353,0.004771104855
-3.333333333333,10.0,15.0,-0.033864722339,-0.017702883015,0.006073460587,-0.090311965039,0.102508750121,0.006864513739
-3.333333333333,10.0,20.0,-0.050647178609,-0.022757770548,0.008212984638,-0.114815485138,0.133898786138,0.008705415109
